review_id,order_detail_id,user_id,product_id,review_content,review_date,review_rate
2126,2126,5130,215,실물이 정말 이쁘네요...여자친구 선물로 최고에요,2020-12-25,50
2127,2127,5131,215,고마운친구들한테 연말겸 크리스마스 선물해주려고 주문했는데 친구들이 엄청 감동받아했어요~ 고래꼬리에 탄생석까지 있어서 더 예뻐요 ㅎㅎ 그리고 선물하신다면 꼭! 포장 추천드려요~ 너무 이쁘고 아기자기하게 포장해주십니다 ㅎㅎ 고래팔찌덕분에 기쁨을 발견했어요 ㅎㅎ 좋은 선물 하게해주셔서 감사합니다~🙈🙈,2020-12-23,50
2128,2128,5132,215,"가장 짧은 길이/12월 터키석/파랑 고래

예뻐요 11월 것+은색 고래도 주문했는데 파랑색이 더 예쁜 것 같네요 가성비 대비 매우 좋습니다",2020-12-18,50
2129,2129,5133,215,"둘째아이 두돌 선물로 사려고 하다가 첫째랑 제 것까지 구매했어요ㅎㅎ정작 둘째는 팔찌가 어색해서 안하려 하구 첫째랑 같이 해서 찍었는데 넘 예뻐요😊
아빠것도 또 구입하려구용ㅎㅎ 작가님 감사합니다❤",2020-12-06,50
2130,2130,5134,216,진짜 사람들 말대로 실물 완전 이쁘네요 포장지에 과자까지 넣어주시고 감사해요 있다가 남친 만나서 전해줄건데 남친 반응이 어떨지 궁금하네요 보면 볼 수록 너무 너무 이뻐요 소중히 잘 끼고 다닐게요ㅎ,2021-02-18,50
2131,2131,5135,216,깔끔하고 너무 예뻐요! 설 연휴에 주문해서 배송이 꽤 걸릴 거라 생각했는데 엄청 금방 도착했어요ㅠㅠ응답에도 친절히 답변해주시고 퀄리티도 좋아요!!! 아무 옷에나 다 잘 어울릴 것 같습니다😄😄,2021-02-16,50
2132,2132,5136,216,대놓고 커플팔찌인 거 티내지 않으면서도 담긴 의미가 좋고 깔끔 담백해서 매우 만족합니다!,2021-02-16,50
2133,2133,5137,216,남자친구랑 커플템으로 맞췄는데 넘 예뻐요ㅠㅠ 심플한데 세련된 느낌?? 부담스럽지 않아서 어디에든 잘 어울리고 굉장히 만족하는 제품입니당❤️,2021-02-15,50
2134,2134,5138,216,,2021-02-12,50
2135,2135,5139,216,너무 이뻐요 ㅎㅎㅎ 정성스럽게 만들어 주셔서 감사합니다❤️,2021-02-10,50
2136,2136,5140,216,"너무 이뻐요! 포토엽서도 생각보다 크고 잘 나온 것 같아용 
후기에 거의 다 여성용은 두줄로 산 게 많아서 좀 두려웠는데 그래도 매듭으로 산 후기가 하나 있길래 그거 보고 저도 둘 다 매듭으로 결정했어요 ! 포장도 이쁘고 과자도 잘 먹을게요 !ㅎㅎ
남자친구를 바로 못 봐서 아쉽긴 하지만 따로 포장도 되니 다행이었어요 !",2021-02-10,50
2137,2137,5141,216,질문도 친절하게 답해주시고 팔찌도 너무너무 이뻐서 만족해요❤️,2021-02-09,50
2138,2138,5142,216,팔찌가 심플해서 예뻐요!그리고 가벼워서 아주 좋아요! 어떤 옷에도 다 잘 어울리는 거 같아요ㅎㅎㅎ풀렀다가 다시 착용하는게 쉬워요!!! 팔찌 만들어주셔서 감사합니다,2021-02-09,50
2139,2139,5143,216,구매한지 두달이 넘어가도록 매일같이 차고 있는데 여자 줄이 얇은데도 불구하고 끊어진 적은 무슨 처음과 똑같애요 ㅜㅜ 너무너무 튼튼하고 예뻐요! 예쁜 작품 감사합니다 😊💕💕💕,2021-02-08,50
2140,2140,5144,217,로즈골드 예빠요~!,2021-02-18,50
2141,2141,5145,217,"작가님의 목걸이도 같이 구매했는데 너무 예쁘구요!!
친구 생일에 재구매 하려구요! 너무 만족했습니다!!
감사합니다^^",2021-02-18,50
2142,2142,5146,217,친구생일선물로 해줬는데 배송도 엄청빨리오구 친구가 이쁘다고 해서 기분이 좋았어용ㅎㅎ다음에 또 구매할의향있습니당ㅎㅎ,2021-02-15,50
2143,2143,5147,217,금방 끊겨서 아쉽지만 가격대비에 적당한 느낌 ..,2021-02-12,40
2144,2144,5148,217,너무예뻐요☺☺,2021-02-12,50
2145,2145,5149,217,배송빠르고 실물이 훨씬 이뻐요~ 변색만 빨리 안되길 바랍니다~,2021-02-09,50
2146,2146,5150,217,딸아이가 너무 좋아합니다~~명절이라 배송이 늦겠다 생각했는데 하루만에 왔어요 감사해요  너무 이쁘네요^^,2021-02-06,50
2147,2147,5151,217,"예쁘네요~!
배송도빠르고 친절하시구 ~
잘쓸게요",2021-02-06,50
2148,2148,5152,217,두꺼운편이라 팔찌 잘 안하는데 디자인이 예쁘길래 구매해봤어요. 저는 손목이 두꺼운 편인데(17정도) 이건 길이도 넉넉하고 좋았어요. 여분일이 많이 안남는네 오히려 그래서 좋았어요. 엄청 화려하지듀 않고 심플하지도 않고 좋아요. 로즈골드라 은은하니 괜찮습니다,2021-02-05,50
2149,2149,5153,217,너무 이뻐요. 여자친구가 좋아할거예요,2021-01-29,50
2150,2150,5154,218,친구랑 같이 우정템으로 하려고 구매 했는데 너무 예뻐요ㅠㅠ 사진으로 본 그대로에요!! 서비스로 작은 쿠키와 예쁜 사진(?) 이런것도 챙겨주시고ㅠㅠ 예쁘게 잘 끼고 다니겠습니다❤️ 다음에 애인이랑 맞출 때도 무스톤 할까 고민중이이요 >_<,2021-02-17,50
2151,2151,5155,218,"너무 완전 맘에 들어요. 
기다린 보람 있네요(˵ ͡° ͜ʖ ͡°˵)",2021-02-16,50
2152,2152,5156,218,오! 명절에 주문을 해서 느긋하게 기다려야겠다 하고있었는데 세상에 이렇게 빨리오다뇨! 감사합니다 작가님😆 예쁘게 잘 쓸게용❤ 엄청 예뻐요!!,2021-02-16,50
2153,2153,5157,218,"초등 딸아이랑 커플로 구매했습니다~
맘에 드네요..만들어주시느라 수고하셨습니당~~이뻐용^^",2021-02-16,50
2154,2154,5158,218,"작가님ㅜㅠㅠㅠㅠ 너무 예뻐요ㅜㅜㅜ
실물이 훨씬 영롱하구 반짝거립니다ㅠㅠ
게다가 서비스까지..진짜 눈물나여...
감사합니다ㅠ 더 더 번창하십쇼♥️♥️",2021-02-16,50
2155,2155,5159,218,"고민하다 이 팔찌,발찌 골라서 샀는데 너무 예쁘고 과자랑 서비스까지 주셔서 너무 감동이에여ㅠㅠ 실제로 보니까 너무 영롱하고 만족합니다!! 여러분 꼭 두 번 사세요 세 번 사세요ㅠㅠ",2021-02-16,50
2156,2156,5160,218,생각보다 퀼 좋아서 놀랐구요 무엇보다 귀여워요! 하나는 친구 선물해줬는데 맘에든다구 하네요..ㅎㅎ 배송도 빨엄청 빨랐어요!,2021-02-13,50
2157,2157,5161,218,예쁘게 포장되어서 왔네요 ❤️ 감사합니다 작가님!,2021-02-06,50
2158,2158,5162,218,래브라도라이트 남자친구 선물하려고 구매했는데 굉장히 마음에 들어하네요 팔찌도 너무 예뻐요! :),2021-02-05,50
2159,2159,5163,218,"정말 예뻐요 ,, 정말 예쁩니다ㅜ
자마노랑 월장석 구매했는데 자마노 원석 색이 맑고 짙은 붉은색이라 고급지다는 느낌이 들어요! 개인적으론 자마노엔 2비즈 화이트?로 하는 게 제일 예쁜 것 같아요ㅎ
월장석은 매트한데, 신기하게도 빛반사는 맑게 잘 됩니다. 빛에 비춰 이러지리 돌려보면 푸른색~보라색 계열로 다채롭게 빛을 발해요. 제가 평소에 옷을 무채색 계열로 입고 다녀서 2비즈 블랙으로 맞췄더니 분위기가 확 살아요! 진짜 예뻐요 ,,",2021-02-04,50
2160,2160,5164,219,너무예뻐서 하나 더사려구요❤️,2021-02-18,50
2161,2161,5165,219,"생각했던것보다 작아서 당황했지만 착용해봤더니 예쁘네요 ㅎㅎ 
제가 줄자로 사이즈를 잘못재서 당황하셨을텐데 작가님이 침착하고 상냥하게 대답해주셔서 감사했어요 ㅠ  
심지어 서비스 귀걸이까지 보내주셨더라구요ㅠㅜ
감사합니다!! 잘 쓸게요 ㅎㅎ",2021-02-17,40
2162,2162,5166,219,너무너무 예뻐요 자개는 은은하게 여러빛이 나서 정말 예쁘더라구요 각인도 잘 되어서 왔어요 ^_^!!!,2021-02-15,50
2163,2163,5167,219,남친이 받고 너무 좋아했어요 방방 뛰어다니고 사진 찍고 그랬어요 너무 예뻐요 또 구매할게요 ㅜㅜ,2021-02-10,50
2164,2164,5168,219,예뻐요~~ 감사합니다,2021-02-06,50
2165,2165,5169,219,서프라이즈 할 거라 아직 안 열어 봤지만 구매후기만 봐도 예쁠 것 같네요 서비스 감사해요 ! ღ,2021-02-05,50
2166,2166,5170,219,생일 선물로 맞춰준 건લો 남자친구가 예쁘다고 좋아하네욤 ㅎㅎ 서비스로 주신 진주 귀걸이도 너무 예뻐요 좋은 작품 판ㅁ해주셔서 감사합니다 ㅎㅎ,2021-02-02,50
2167,2167,5171,219,후기를 이제서야 쓰네요 남자친구 크리스마스 선물로 사줬는데 너무 예뻐요😍😍😊 남자친구는 L 저는 S로 했는데 남자친구 사이즈를 M으로 할 걸 그랬네요 이것만 쪼금 후회 중..ㅎㅎ 나머지는 다 너무 예뻐요 각인도 잘 되어있고 고리도 넘 예쁩니다~~!!!,2021-01-30,50
2168,2168,5172,219,"빠르게 배송 왔고 각인 한자로 했는데 넘 예뻐용
문의도 친절하게 답변 해주셔서 감사했어요",2021-01-18,50
2169,2169,5173,219,,2021-01-15,50
2170,2170,5174,220,"우리아이들(7,10)세 커플로 해주었어요~  아이들도 넘 좋아하고 뿌듯하네욤^^",2021-02-18,40
2171,2171,5175,220,"저 어제이거보고
방에서 혼자 소리지를뻔했어요ㅠㅠ
너어어무 이뻐요!!!!!!!
왜이리이쁜거예요?
ㅎㅎㅎ , 엄청 좋아할것같아요 서프라이즈선물인데
얼른 주말이되서 줬으면 좋겠어요!!!

작가님 머리끈이랑 이쁜팔찌 감사합니다 😍",2021-02-17,50
2172,2172,5176,220,"8일 월요일날 주문하고서 설 연휴때문에 그 다음주인 15일 월요일날 배송된다고 하셨는데 16일 화요일 점심때쯤에 문앞에 놓여 있었어요>_<
15일 배송되지만 설 연휴로인해 순차적으로 올줄알고 빨리오기만을 기다렸었는데 생각보다 너무 빨리와서 기분도 좋았구 만족했습니다!
배송될때 구겨지지말라고 뽁뽁이로 쌓여진 선물상자를 박스 내부에 테이프로 고정시켜주셨고
머리끈도 하나 넣어주셨어용ㅎㅎ
무엇보다도 실버에 기본인 검정글씨로 했는데 팔에 하고서도 문구도 뚜렷하게 잘보이고 선명해서 또 반했구여~!! 잔기스도 거의 없었어요~
다만 선물하기위해서 선물상자도 돈주고 산건데
선물상자 밑부분엔 본드자국으로 보이는게 묻어 있었어요... 작은 자국인거갖고 뭘 그러냐 하시겠지만 선물하려고 돈 주고 산것이기때문에 그 부분에 있어서는 좀 아쉬웠어요ㅜㅜ
주문할때 요청란에 문구 글씨체 등등 입력을 못한 채 결제완료가 되어 당황해서 메시지를 보냈는데
메시지란에 다시 입력해서 알려주면 해드리겠다는 친절한 답변에 너무너무 감사했습니당!!
다음에 또 이용할께요^^",2021-02-17,45
2173,2173,5177,220,남자친구랑 곧 100일이고그래서 산건데 둘 다 만족해서 사길 잘한거 같아요 배송도 빠르고 각인도 예쁘게 됐어요🥺,2021-02-06,50
2174,2174,5178,220,후기는 늦었지만 배송도 빨리오고 커플팔찌로 했는데 너무 이쁘고 크기도 적당했어요,2021-02-03,50
2175,2175,5179,220,5살아이 은팔찌가 작아져서 저랑 커플팔찌하려다가 아빠까지 가족팔찌했어요~ 너무 맘에들어요!!! 감사합니다~,2021-01-19,50
2176,2176,5180,220,넘 예뻐욤😍,2021-01-04,50
2177,2177,5181,220,"친구 주려고 산건데! 친구가 완전 마음에 들어 했어요!!!  각인 문의 때문에 메세지 남겼는데, 답변도 짱 빠르시고, 빨리 보내 주셔서 연말 선물로 딱이었습니다 ㅎㅎㅎ   각인도 넘 깔끔 하니 예뻐요!!!  다음에 또 예쁜 제품 구매 할게요 ㅎㅎㅎㅎ",2020-12-31,50
2178,2178,5182,220,,2020-12-25,10
2179,2179,5183,220,"예뻐요^^  작가님께 이것저것 많이 여쭤봤는데도 너무 친절시 대답해주셔서감사했습니다♡

옛날에했던 미아방지팔찌는..너무닳고닳아서버리고 이번에했는데 마음에드네요♡

너무감사합니다♡",2020-12-19,50
2180,2180,5184,221,싼 가격에 이정도 퀄리티 굉장히 좋은것 같네요 하리보까지 챙겨주시공ㅎㅎ 실물이 훨씬 이뻐요 !!,2021-02-17,50
2181,2181,5185,221,진짜 배송도 빠르고 설 지나고 월요일에 주문해서 금요일까지 못 받을까봐 불안했는데 후기대로 배송 엄청 빠르네요 !! (월요일에 주문 --> 수요일 오후에 받음) 제가 질문도 진짜 많이 했었는데 하나하나 다 답해주셔서 작가님께 너무 감사할따름입니다 ㅠㅜㅜ 남자친구랑 평생 간직할게요 !! 아 그리고 선물 상자도 브라운으로 해달라고 했었는데 정말로 해주셔서 놀랐어요 !! 다들 커플 각인 팔찌는 여기서 샀으면 하네요 ㅠㅠ !!!! 최곱니다 🤦‍♀️❤️❤️,2021-02-17,50
2182,2182,5186,221,설연휴 중에 주문했는데 연휴 끝나고 바로 보내주셔서 생각보다 정말 빨리 받았습니다 이 가격에 1+1 배송까지 빠르니 흠 잡을데가 없네요 제품도 너무 맘에 들구요 ㅎㅎ 만날 수 있는 날까지 시간이 꽤 남아서 그때에 전해줄 수 있을지 모르겠지만.. ㅋㅋㅋ 잘 사귀다가 선물해줄 수 있으면 좋겠네요 감사합니다!,2021-02-16,50
2183,2183,5187,221,이뻐요,2021-02-16,50
2184,2184,5188,221,예뻐요 100일 선물로 줄 거 산 건데 진짜 예뻐요 가격도 싸고 좋아요☺️,2021-02-16,50
2185,2185,5189,221,남자친구가 군인이라 아직 전달은 못 해줬지만🥺 팔찌가 정말 너무 예뻐요 제가 손목이 얇은 편이라 길이를 조금 줄였는데 딱 맞고 좋았어요 !! 예쁜 추억을 선물해주셔서 감사합니다🥰,2021-02-16,50
2186,2186,5190,221,주문한 그대로 와서 너무 기뻐요!!! 감사합니다🖤,2021-02-16,50
2187,2187,5191,221,후기보고 무광인지 유광인지 글씨가 흰색인지 검정색인지 다 알아보고 샀는데 진짜 너무 이뻐요ㅠㅠ 남자손목둘레 길게해달라고 했는데 길이도 잘됐어요!! 뒷면각인하고 상자까지했는데 20000원도 안나와서 가격도 너무 좋은거같아요!! 같이주신 젤리도 맛있게 먹었습니다! 정말 너무 이뻐요!!감사합니다☺️☺️,2021-02-15,50
2188,2188,5192,221,"친구들한테 선물로줬어요.
다들 예쁘다고 좋아하네요^^
빠른배송도 굿!",2021-02-09,50
2189,2189,5193,221,100일 기념으로 팔찌 맞췄는데 너무 예뻐요 감사합니다♥️👍🏻 별로일까봐 살짝 걱정했는데 진짜 생각보다 너무 예뻐서 놀랬어요🤭,2021-02-09,50
2190,2190,5194,222,"구매한지 좀 됐지만 잘차고있습니다~
넘 이뻐요!!",2021-02-16,50
2191,2191,5195,222,"4개월만에 쓰는 후기네요 아직까지 잘 차고있어요 
너무 예뻐요 ㅎㅎ",2021-02-05,50
2192,2192,5196,222,"진한 그린이어서 예뻐요 
처음엔 실팔찌가 왜이리 비싸 라고 생각했는데
계속 끼고 다니다보니 알 거 같기도 하네요ㅎㅎ
샤워할 때 안 빼도 돼서 정말 좋아요!",2021-01-04,50
2193,2193,5197,222,친구한테 선물로 해줬는데 아주아주 맘에 들어요!!! 색도 예쁘네요!! 조만간 저한테도 선물해주려구요,2020-12-03,50
2194,2194,5198,222,귀엽네용ㅎㅎ! 잘끼고 다녀요😀,2020-12-02,50
2195,2195,5199,222,방탄의 태형이가 착용한 팔찌라 손민수했는데 예뻐요!!! 착용하는 방법이 어려워서 끙끙대긴 했는데 차고나니 너무 예뻐서 사길 잘했다 생각이 드네요💜,2020-12-02,50
2196,2196,5200,222,뷔가 착용했어서 사게 되었는데 완전 이뻐요ㅠㅠㅠㅠ 너무 감사합니다♡♡,2020-11-26,50
2197,2197,5201,222,배송 다음날 바로 왔구요 빨강 초록 했는데 짱짱하고 맘에 들어요 예뻐서 다른 색도 사고 싶네요,2020-11-13,50
2198,2198,5202,222,배송도 넘 빠르고 팔찌도 넘 예쁘네요!,2020-10-17,50
2199,2199,5203,222,길거리 기다가 구입해서 차고다니고 있는데요~~선물해 주려고 또 구입했어요^-^역시나 좋아요,2020-10-12,50
2200,2200,5204,223,"여러분 한번사세요 두번사세요 아 그냥 뭐가 궁금하다구요!? 주문하세요!

고민이 되신다면 그냥 사고 고민하세요. 진짜 고민하는게 사치일 정도로 예쁩니다. 남자친구가 차고다니던 팔찌가 끊어졌다고 새로 사줘야지 했는데 뜻도 예쁘고 의미있는 선물을 하게 되었네요♥️

받자마자 너무 좋아하더라구요 끊어진 팔찌보다 너무 예쁘다고 합니다ㅠㅠ 예비줄도 센스있게 챙겨줬다구 고마워하네요. 영롱 그 자체입니다ㅠㅠ 나중에 저도 사서 커플로 차고 다니려구요. 빠른 배송과 친절한 문의 답변 전부 감사합니다 복 받으세요🥰",2021-02-18,50
2201,2201,5205,223,"2번째 구매에요! 믿고주문하는 작가님❣
역시나 이번에도 너무너무 예뻐요
빛 받고 안받고 둘다 색이 너무 예쁘고, 염주팔찌 생각하면 작가님 팔찌가 바로 생각나게 변하지않는 제품 만들어주셔서 감사해요
새해 복 많이받으세요❗",2021-02-06,50
2202,2202,5206,223,"팔찌가 고급스럽고 예뻐서 정말 맘에 듭니다ㅎㅎ
포장도 깔끔해서 선물용으로 딱이에요!
6미리에서 8미리로 바꿨는데ㅎㅎ 
바꾸기 잘한거 같고 사이즈도 얇은편인데 
xs 잘맞아요ㅎㅎ
주말전에 받고 싶었는데 배송도 이틀만에 보내주시고ㅠㅠ 너무 감사해요!
선물받으시는 분도 만족하실 것 같아요!!
다음에 또 구매하겠습니다!!ㅎㅎ
",2021-02-05,50
2203,2203,5207,223,의미도 좋고 팔찌도 너무 예쁘네요♡♡,2021-02-02,50
2204,2204,5208,223,선물했는데 눈을 팔찌에서 떼질 못하네요~ 넘 이쁘다고ㅋㅋ 원래 묵주를 하던 사람이라 더 좋아한것 같아요! 남자 팔에 하기에 더없이 예쁜것같아요ㅎㅎ,2021-01-28,50
2205,2205,5209,223,"전에도 구매했었는데 이번에 친구 생일이라 선물했어요
남성 평균 사이즈로 주문했는데 잘 맞다고 했고, 열심히 차고 다니겠다고 하네요 ㅎㅎ
주말에 주문했는데 화요일에 도착했어요 빨리 보내주셔서 감사합니다~~",2021-01-28,50
2206,2206,5210,223,"남자친구 생일 선물겸 커플팔찌로 채택된 팔찌..!
남자친구나 저나 그 물건이 지니고 있는 의미가 좋은 것들을 원래 너무 좋아해서 아직 생일이 아니라 못주고 있지만 분명히 좋아할 것 같습니다! 왜냐하면 제가 이팔찌가 너무 맘에들고 좋거든요! 남친은 골드 저는 레드호안석으로 했습니다 피부톤이 노랑은 잘 안받아서 저는 ㅎㅎ..진~짜 넘이쁘고 ㅠ 남친줄려고 산건데 왜 내가 더좋아하는건지는 모르겠지만 끼는순간부터 좋은 기운이 흘러넘치는 느낌이 마구마구 드네요! 거기다 이쁘기까지...! 은관리세척천?..아무튼 주문한적이 없는데 들어와있는걸 보아하니 작가님께서 서비스로 주신모양입니다♡너무감사합니다! 좋은기운잔뜩받아서 올해는 로또당첨되겠습니다! 작가님도 올해 운수대통하시길!",2021-01-26,50
2207,2207,5211,223,"금팔찌 잃어버리고 팔이 너무 허전해서 이제곧 날도 풀리니  여기저기 알아보다가 구매했어요!
이런 염주팔찌? 같은건 처음 차보는데 생각보다 더 이쁘고 만족!! 살짝 무겁지만 괜찮아요ㅎㅎ
끊어지지않게 잘 착용하고 다닐께요!!
나중에 남자친구까도 구매해야겟어요ㅎㅎ
6미리보단 8미리가 이쁠거같아서 젤기본으로 8미리 골드 유광으로 구매했는데 은은한 골드빛이 뭔가 특별함을 더해주는거같아 볼수록 기분이 좋아지네요♥️올해는 좋은일만 있기를♥️",2021-01-23,50
2208,2208,5212,223,"남자친구와 5주년기념으로 구입했습니다~
배송도 빠르게 왔고 팔찌도 너무 예뻐요!!
그런데 사이즈를 재고 샀는데 살짝 크게 구입했더라구요ㅠㅠ 그래도 너무 많이 큰것도 아니라 바로 착용했습니다~
남자친구도 너무너무 예쁘다고 하며 만족했어요~ ",2021-01-17,50
2209,2209,5213,223,존 멋 다른 팔찌도 구매하고 싶은 느낌|~~,2021-01-16,50
2210,2210,5214,224,다른 팔찌랑 함께 착용해도 잘 어울리고 예뻐요 포장지 뒷면에 부착 된 스티커에 예쁘고 좋은 말도 써두셨더라구요 :) 팔찌 잘 쓰겠습니다,2021-02-18,50
2211,2211,5215,224,"사진에서 본 색상이랑 똑같아서 기분이 너무 좋네용 ㅋㅋ
하필 설날이랑 겹치면서 1주일 넘에 기다렸지만 
기다린 만큼 예뻐서 좋아요 ㅎㅎ

선물로 소독지랑 사탕이랑 머리끈.. ㅎㅎ
너무 좋은데 머리끈은 어머니 드려야 겠어욬ㅋㅋㅋ
남자라 쓸 일이 없네용.. ㅋㅋㅋ
",2021-02-18,50
2212,2212,5216,224,"예뻐요❤️
다른색상도 사고싶어요!!",2021-02-18,50
2213,2213,5217,224,"칭구랑 커플로 하려고요 넘넘 이뽀요^^
조만간 또 구매하러 올게요 우주를 줄게 찜이니다ㅎ",2021-02-06,50
2214,2214,5218,224,이쁘고 편해요 다 나눠서 잘 끼고 있어요,2021-02-02,50
2215,2215,5219,224,,2021-02-01,50
2216,2216,5220,224,그냥 있을땐 좀 촌스러워 보이기도 했는데 막상 껴보니까 괜찮더라구요,2021-01-27,40
2217,2217,5221,224,,2021-01-26,50
2218,2218,5222,224,,2021-01-21,50
2219,2219,5223,224,"여러개 사서 레이어드해도 이쁘네요~
",2021-01-21,50
2220,2220,5224,225,,2021-02-17,10
2221,2221,5225,225,"배송도 빨리 해주셨고, 선물로 주려고 구입한건데 깔끔하게 보내주셔서 좋았어요😊 감사합니다~",2021-02-17,50
2222,2222,5226,225,"첨엔 동물이 너무 커서 으른용으로는 못쓸까 걱정했는데 실물보니 포인트 정도의 사이즈라 무난합니다 ㅎㅎㅎ 
글자없이 캐릭터만 넣은 버전도 샀는데 그것도 예뻤어요!!

끈은 블라우스에 달리는 리본??같은 재질이라 오염, 닳는 등의 현상은 잘 안생겨 오래 사용 가능할 것 같은데, 원단 끝부분이 생각보다 날렵?해서 이전에 쓰던 신발끈 느낌의 원단보다는 피부에 닿이는 느낌이 좀 있어요 (아픈것까진 아니지만.. 한번씩 잘못해서 눌려지면 조금 우리한 느낌은 있어요) 원단에 예민한 분이라면 조금 고민해보셔야 될 듯해요!!  ",2021-02-17,45
2223,2223,5227,225,"아기꺼 주문했어요ㅎㅎ
깔끔하고 이뻐요^^!",2021-02-16,50
2224,2224,5228,225,"너무 이뻐요
배송도 빠르고  
잘쓸께요
아이가 참 좋아하네요^^",2021-02-11,50
2225,2225,5229,225,"아주 맘에 듭니다♡
둘다 호랑이띠라 호랑이 그림을 넣었는데 너뮈 귀엽네요^^

배송도 빠릅니다^^
잘쓰겠습니다^^",2021-02-05,50
2226,2226,5230,225,"빠른 배송에 깜짝 놀랐어요. 제가 깜빡 하고 이름을 못썼는데
바로 연락 주시고 바로 왔어요😳 깔끔하게 사진과 그대로 입니다.",2021-02-02,50
2227,2227,5231,225,"배송 과정에서 살짝 미스는 있었으나
작가님의 친철한 응대에 마음이 사르르 ~

무엇보다 직접 받으니까 사진 보다 더 이뻐요 😊

마스크 소재가 얇은 거는 나일론 처럼 빳빳한게 많아서ㅜ
엄청 찾다가 구매하게 됐는데 후회없는 구매였어요 !!

선물용으로 다음에 주문하러 올께요 ! ",2021-02-01,50
2228,2228,5232,225,너무너무 귀여워요.😍,2021-01-29,50
2229,2229,5233,226,"생각보다 크긴한데 넘 이뻐요
공룡도 넘 귀엽구요^^
아들 가방에 걸어주니 딱 좋아요",2021-02-18,50
2230,2230,5234,226,"예쁩니다 진심레알 ㅋㅋㅋㅋ 근데 아쉬운건 y체가 넘 못알아 보겠어요 ㅠ 다 대문자로 할걸 그랬나봅니다 
서비스로 주신 젤리 맛있게 잘 먹엇어요 ~",2021-02-17,50
2231,2231,5235,226,작가님 넘이뻐요💛💜💛💜 서비스로 주신것도 잘쓰겠습니다 감사합니다☺️☺️,2021-02-17,50
2232,2232,5236,226,너무 예뻐요 딸아이도 주문해달래요,2021-02-17,50
2233,2233,5237,226,"너무 예쁘네요~
생가보다 사이즈도 크고 선물로 보내주신 블링블링 하트도 예쁘네요 
하트는 딸에게 줬네요
완전 만족합니다",2021-02-16,50
2234,2234,5238,226,"사진이랑 똑같아요
배송도 적당하구요 다만 생각보다 조금 크네요
그래도 귀엽고 이뻐요!!",2021-02-16,50
2235,2235,5239,226,"너무 이뻐요 
마음에 들어요 .^^
나중에 아기 가방에 달아주려고 구매했어요",2021-02-16,50
2236,2236,5240,226,너어~~~~~무 예뻐요🙆‍♂️👍😍,2021-02-16,50
2237,2237,5241,226,너무 너무 이쁘게 잘해주셨오요~~♡,2021-02-13,50
2238,2238,5242,226,"너무 이쁘게 제가 부태드린대로 만들어주셔서 너무 감사드려요.
아이들이 너무 좋아해요👍👍",2021-02-10,50
2239,2239,5243,227,놈 예뻐욘 !! 배송도 빠르구 조씁니다 🤎,2021-02-18,50
2240,2240,5244,227,지인에게 선물했는데! 너무예뻐요!! 브라운색상도 너무 고급지고 감사합니당~~~~~,2021-02-18,50
2241,2241,5245,227,"너무 이쁘고 마음에 듭니다! 
문의드리면 정말 빠르게 응답해주신점도 너무 감사하고 잘 사용하겠습니다~",2021-02-18,50
2242,2242,5246,227,배송도 빨리 왔구요 너무너무 예쁜 러블리 핑크이네요 주차번호각인때문에 몇번이나 물어보고했는데 친절히 대답해주시고 너무 감사합니다^^ 추천많이많이 할께요♥♥,2021-02-18,50
2243,2243,5247,227,넘 귀엽고 맨날 잘못찾았는데 이제 완전 잘보여용,2021-02-18,50
2244,2244,5248,227,"실제로 보면 훨씬 귀여워여❤️❤️❤️❤️❤️
배송도 빠르고 만족스러워요!
스페어키도 주문할까 고민되네여❤️",2021-02-18,50
2245,2245,5249,227,"너무너무 만에 들어욤 ❣️ 사은품이 소심하게 더왔어요~^^
사은품도 너무너무 맘에 들어요^^ 감사합니다!",2021-02-18,50
2246,2246,5250,227,"작가님 짱♡♡♡♡♡
너무 친절하시고 작품은 두말할 필요없이 예쁩니다♡♡
서비스로 주신 키링도 존예에요.
감사해요♡♡
(이미지첨부가 자꾸 안되네요ㅜㅜ)",2021-02-18,50
2247,2247,5251,227,"후기가 좀 늦었어요 완전 실물깡패😆
메인키는 제가 들고다녀서 보조키만 띡 들고 다니는 신랑꺼 산건데 신랑이 애정하는 아이언맨까지 달아주니 진짜 완전 너무 좋아하더라구요~~~~감사합니당^^",2021-02-18,50
2248,2248,5252,227,"잘 받았습니다~
기대 가득이었는데 기대만큼 예쁜 빨강색이네요~
기분이 좋아져요~
감사합니다!!!",2021-02-18,50
2249,2249,5253,228,"넘이뻐요 딱 고무같은 느낌(사진상)인데 플라스틱같은 아닌, 튼튼한 재질이구요ㅡ 자수제품으로 사려다가 써보니.손때묻고.. 해서 이번에 바꿔봤어여ㅡ 정성들여 보내주신 티가 팓팍 나네요ㅡ 색은 초록 하늘 했는데.쨍! 하니 잘 보여서 맘에 듭니다. 좀더 크고 긴~ 빅.제품도 있었으면^^;;",2021-02-18,50
2250,2250,5254,228,"배송이 설연휴가 겹쳐 문의를 많이 드렸는데
친절하게 알려주셨어요~
미니라서 크기가 작을까 걱정했는데
적당한 크기예요
이름표만 오는줄 알았는데
네임스티커도 같이 왔네요ㅎㅎ
잘 쓰겠습니다❤️",2021-02-16,50
